Mooring Name,Latitude,Longitude,Date,xCO2  SW (wet) (umol/mol)
KEO,32.47,144.63,9/13/2008,389.2
KEO,32.47,144.63,9/13/2008,387.8
KEO,32.47,144.63,9/13/2008,384.5
KEO,32.47,144.63,9/13/2008,385
KEO,32.47,144.63,9/13/2008,392.9
KEO,32.47,144.63,9/13/2008,389.7
KEO,32.47,144.63,9/13/2008,388.9
KEO,32.47,144.63,9/13/2008,385.1
KEO,32.47,144.63,9/13/2008,384.7
KEO,32.47,144.63,9/13/2008,385.5
KEO,32.47,144.63,9/13/2008,385.3
KEO,32.47,144.63,9/13/2008,382.1
KEO,32.47,144.63,9/13/2008,378.4
KEO,32.47,144.63,9/14/2008,377.3
KEO,32.47,144.63,9/14/2008,381.4
KEO,32.47,144.63,9/14/2008,381.5
KEO,32.47,144.63,9/14/2008,378.3
KEO,32.47,144.63,9/14/2008,376.7
KEO,32.47,144.63,9/14/2008,376.6
KEO,32.47,144.63,9/14/2008,377.8
KEO,32.47,144.63,9/14/2008,377.1
KEO,32.47,144.63,9/15/2008,377.9
KEO,32.47,144.63,9/15/2008,379.6
KEO,32.47,144.63,9/15/2008,379.5
KEO,32.47,144.63,9/15/2008,378.4
KEO,32.47,144.63,9/15/2008,377.3
KEO,32.47,144.63,9/15/2008,378
KEO,32.47,144.63,9/15/2008,378.1
KEO,32.47,144.63,9/15/2008,374.5
KEO,32.47,144.63,9/16/2008,376.9
KEO,32.47,144.63,9/16/2008,379.5
KEO,32.47,144.63,9/16/2008,379.6
KEO,32.47,144.63,9/16/2008,379.3
KEO,32.47,144.63,9/16/2008,379.3
KEO,32.47,144.63,9/16/2008,380.7
KEO,32.47,144.63,9/16/2008,378.4
KEO,32.47,144.63,9/16/2008,375.9
KEO,32.47,144.63,9/17/2008,374.5
KEO,32.47,144.63,9/17/2008,374.7
KEO,32.47,144.63,9/17/2008,374.1
KEO,32.47,144.63,9/17/2008,373.4
KEO,32.47,144.63,9/17/2008,372
KEO,32.47,144.63,9/17/2008,368.7
KEO,32.47,144.63,9/17/2008,368.3
KEO,32.47,144.63,9/17/2008,343.1
KEO,32.47,144.63,9/18/2008,362
KEO,32.47,144.63,9/18/2008,372.1
KEO,32.47,144.63,9/18/2008,374.4
KEO,32.47,144.63,9/18/2008,374.8
KEO,32.47,144.63,9/18/2008,373.6
KEO,32.47,144.63,9/18/2008,372.2
KEO,32.47,144.63,9/18/2008,373
KEO,32.47,144.63,9/18/2008,372.7
KEO,32.47,144.63,9/19/2008,373.2
KEO,32.47,144.63,9/19/2008,376.8
KEO,32.47,144.63,9/19/2008,375.1
KEO,32.47,144.63,9/19/2008,373.3
KEO,32.47,144.63,9/19/2008,375.9
KEO,32.47,144.63,9/19/2008,376.2
KEO,32.47,144.63,9/19/2008,376.8
KEO,32.47,144.63,9/19/2008,378.7
KEO,32.47,144.63,9/20/2008,380.9
KEO,32.47,144.63,9/20/2008,381.8
KEO,32.47,144.63,9/20/2008,379.8
KEO,32.47,144.63,9/20/2008,377.5
KEO,32.47,144.63,9/20/2008,377.5
KEO,32.47,144.63,9/20/2008,376.4
KEO,32.47,144.63,9/20/2008,377.3
KEO,32.47,144.63,9/20/2008,376.6
KEO,32.47,144.63,9/21/2008,377.8
KEO,32.47,144.63,9/21/2008,390.1
KEO,32.47,144.63,9/21/2008,397.9
KEO,32.47,144.63,9/21/2008,388.9
KEO,32.47,144.63,9/21/2008,381.7
KEO,32.47,144.63,9/21/2008,379.4
KEO,32.47,144.63,9/21/2008,377.9
KEO,32.47,144.63,9/21/2008,377.5
KEO,32.47,144.63,9/22/2008,379.8
KEO,32.47,144.63,9/22/2008,382
KEO,32.47,144.63,9/22/2008,378.4
KEO,32.47,144.63,9/22/2008,377.7
KEO,32.47,144.63,9/22/2008,382.6
KEO,32.47,144.63,9/22/2008,383.4
KEO,32.47,144.63,9/22/2008,383.9
KEO,32.47,144.63,9/22/2008,381.5
KEO,32.47,144.63,9/23/2008,383
KEO,32.47,144.63,9/23/2008,384.5
KEO,32.47,144.63,9/23/2008,385.8
KEO,32.47,144.63,9/23/2008,382.4
KEO,32.47,144.63,9/23/2008,382.3
KEO,32.47,144.63,9/23/2008,378.6
KEO,32.47,144.63,9/23/2008,380.1
KEO,32.47,144.63,9/23/2008,378.9
KEO,32.47,144.63,9/24/2008,382.3
KEO,32.47,144.63,9/24/2008,383
KEO,32.47,144.63,9/24/2008,379.4
KEO,32.47,144.63,9/24/2008,376.3
KEO,32.47,144.63,9/24/2008,374.5
KEO,32.47,144.63,9/24/2008,372.1
KEO,32.47,144.63,9/24/2008,372.5
KEO,32.47,144.63,9/24/2008,373.9
KEO,32.47,144.63,9/25/2008,372.2
KEO,32.47,144.63,9/25/2008,377.1
KEO,32.47,144.63,9/25/2008,375.3
KEO,32.47,144.63,9/25/2008,372.2
KEO,32.47,144.63,9/25/2008,371.1
KEO,32.47,144.63,9/25/2008,372
KEO,32.47,144.63,9/25/2008,372.9
KEO,32.47,144.63,9/25/2008,373.8
KEO,32.47,144.63,9/26/2008,375.3
KEO,32.47,144.63,9/26/2008,377.1
KEO,32.47,144.63,9/26/2008,378.6
KEO,32.47,144.63,9/26/2008,376.7
KEO,32.47,144.63,9/26/2008,376.5
KEO,32.47,144.63,9/26/2008,378
KEO,32.47,144.63,9/26/2008,377.2
KEO,32.47,144.63,9/26/2008,375.4
KEO,32.47,144.63,9/27/2008,375
