Mooring Name,Latitude,Longitude,Date,xCO2  SW (wet) (umol/mol)
Stratus,-19.74,-85.54,10/16/2006,381.8
Stratus,-19.74,-85.54,10/16/2006,381.3
Stratus,-19.74,-85.54,10/16/2006,381.1
Stratus,-19.74,-85.54,10/16/2006,379.4
Stratus,-19.74,-85.54,10/16/2006,377.9
Stratus,-19.74,-85.54,10/16/2006,376.6
Stratus,-19.74,-85.54,10/16/2006,376.3
Stratus,-19.74,-85.54,10/17/2006,376.3
Stratus,-19.74,-85.54,10/17/2006,375.8
Stratus,-19.74,-85.54,10/17/2006,375.3
Stratus,-19.74,-85.54,10/17/2006,375.1
Stratus,-19.74,-85.54,10/17/2006,375.2
Stratus,-19.74,-85.54,10/17/2006,374.4
Stratus,-19.74,-85.54,10/17/2006,373.8
Stratus,-19.74,-85.54,10/17/2006,373.4
Stratus,-19.74,-85.54,10/17/2006,373.5
Stratus,-19.74,-85.54,10/17/2006,372.5
Stratus,-19.74,-85.54,10/17/2006,372.7
Stratus,-19.74,-85.54,10/17/2006,372.7
Stratus,-19.74,-85.54,10/17/2006,372.3
Stratus,-19.74,-85.54,10/17/2006,372.3
Stratus,-19.74,-85.54,10/17/2006,372.4
Stratus,-19.74,-85.54,10/17/2006,372.7
Stratus,-19.74,-85.54,10/17/2006,374
Stratus,-19.74,-85.54,10/17/2006,378.6
Stratus,-19.74,-85.54,10/17/2006,381.4
Stratus,-19.74,-85.54,10/18/2006,375.9
Stratus,-19.74,-85.54,10/18/2006,373.2
Stratus,-19.74,-85.54,10/18/2006,372.7
Stratus,-19.74,-85.54,10/19/2006,371.4
Stratus,-19.74,-85.54,10/19/2006,373
Stratus,-19.74,-85.54,10/19/2006,373.5
Stratus,-19.74,-85.54,10/20/2006,372.1
Stratus,-19.74,-85.54,10/20/2006,371.5
Stratus,-19.74,-85.54,10/20/2006,371.8
Stratus,-19.74,-85.54,10/20/2006,372.3
Stratus,-19.74,-85.54,10/20/2006,371.7
Stratus,-19.74,-85.54,10/20/2006,372
Stratus,-19.74,-85.54,10/20/2006,375.7
Stratus,-19.74,-85.54,10/20/2006,375.8
Stratus,-19.74,-85.54,10/21/2006,374.6
Stratus,-19.74,-85.54,10/21/2006,373.1
Stratus,-19.74,-85.54,10/21/2006,372.1
Stratus,-19.74,-85.54,10/21/2006,372.2
Stratus,-19.74,-85.54,10/21/2006,371.9
Stratus,-19.74,-85.54,10/21/2006,372.5
Stratus,-19.74,-85.54,10/21/2006,374.1
Stratus,-19.74,-85.54,10/21/2006,374.5
Stratus,-19.74,-85.54,10/22/2006,372.7
Stratus,-19.74,-85.54,10/22/2006,372.1
Stratus,-19.74,-85.54,10/22/2006,372.1
Stratus,-19.74,-85.54,10/22/2006,372.4
Stratus,-19.74,-85.54,10/22/2006,372.1
Stratus,-19.74,-85.54,10/22/2006,372.4
Stratus,-19.74,-85.54,10/22/2006,374
Stratus,-19.74,-85.54,10/22/2006,374.9
Stratus,-19.74,-85.54,10/23/2006,372.9
Stratus,-19.74,-85.54,10/23/2006,372
Stratus,-19.74,-85.54,10/23/2006,372.4
Stratus,-19.74,-85.54,10/23/2006,372.5
Stratus,-19.74,-85.54,10/23/2006,372.1
Stratus,-19.74,-85.54,10/23/2006,373.3
Stratus,-19.74,-85.54,10/23/2006,378.9
Stratus,-19.74,-85.54,10/23/2006,381.6
Stratus,-19.74,-85.54,10/24/2006,378.3
Stratus,-19.74,-85.54,10/24/2006,375.5
Stratus,-19.74,-85.54,10/24/2006,375.6
Stratus,-19.74,-85.54,10/24/2006,374.8
Stratus,-19.74,-85.54,10/24/2006,374.6
Stratus,-19.74,-85.54,10/24/2006,375.1
Stratus,-19.74,-85.54,10/24/2006,379
Stratus,-19.74,-85.54,10/24/2006,380.6
Stratus,-19.74,-85.54,10/25/2006,377.8
Stratus,-19.74,-85.54,10/25/2006,376
Stratus,-19.74,-85.54,10/25/2006,375.4
Stratus,-19.74,-85.54,10/25/2006,374.5
Stratus,-19.74,-85.54,10/25/2006,375
Stratus,-19.74,-85.54,10/25/2006,383.9
Stratus,-19.74,-85.54,10/25/2006,397
Stratus,-19.74,-85.54,10/25/2006,386.5
Stratus,-19.74,-85.54,10/26/2006,379.5
Stratus,-19.74,-85.54,10/26/2006,377.4
Stratus,-19.74,-85.54,10/26/2006,376.7
Stratus,-19.74,-85.54,10/26/2006,376.4
Stratus,-19.74,-85.54,10/26/2006,375.7
Stratus,-19.74,-85.54,10/26/2006,378.1
Stratus,-19.74,-85.54,10/26/2006,383.1
Stratus,-19.74,-85.54,10/26/2006,384.6
Stratus,-19.74,-85.54,10/27/2006,381
Stratus,-19.74,-85.54,10/27/2006,378.2
Stratus,-19.74,-85.54,10/27/2006,377.5
Stratus,-19.74,-85.54,10/27/2006,377.5
Stratus,-19.74,-85.54,10/27/2006,377.2
Stratus,-19.74,-85.54,10/27/2006,378.5
Stratus,-19.74,-85.54,10/27/2006,381
Stratus,-19.74,-85.54,10/27/2006,381.7
Stratus,-19.74,-85.54,10/28/2006,378.3
Stratus,-19.74,-85.54,10/28/2006,376.4
Stratus,-19.74,-85.54,10/28/2006,375.9
Stratus,-19.74,-85.54,10/28/2006,376.4
Stratus,-19.74,-85.54,10/28/2006,375.5
Stratus,-19.74,-85.54,10/28/2006,376.6
Stratus,-19.74,-85.54,10/28/2006,378
Stratus,-19.74,-85.54,10/28/2006,377.9
Stratus,-19.74,-85.54,10/29/2006,376.3
Stratus,-19.74,-85.54,10/29/2006,375.4
Stratus,-19.74,-85.54,10/29/2006,375.4
Stratus,-19.74,-85.54,10/29/2006,375.5
Stratus,-19.74,-85.54,10/29/2006,374.8
Stratus,-19.74,-85.54,10/29/2006,375.3
Stratus,-19.74,-85.54,10/29/2006,378.2
Stratus,-19.74,-85.54,10/29/2006,378.3
Stratus,-19.74,-85.54,10/30/2006,375.7
Stratus,-19.74,-85.54,10/30/2006,374.7
Stratus,-19.74,-85.54,10/30/2006,375.5
Stratus,-19.74,-85.54,10/30/2006,375.5
Stratus,-19.74,-85.54,10/30/2006,374.8
Stratus,-19.74,-85.54,10/30/2006,374.3
Stratus,-19.74,-85.54,10/30/2006,375.5
Stratus,-19.74,-85.54,10/30/2006,375.4
