Mooring Name,Latitude,Longitude,Date,xCO2  SW (wet) (umol/mol)
KEO,32.3,144.51,10/13/2007,373.4
KEO,32.3,144.51,10/13/2007,371.7
KEO,32.3,144.51,10/13/2007,368.8
KEO,32.3,144.51,10/13/2007,369.3
KEO,32.3,144.51,10/13/2007,369.8
KEO,32.3,144.51,10/13/2007,368.6
KEO,32.3,144.51,10/13/2007,366.2
KEO,32.3,144.51,10/14/2007,367.9
KEO,32.3,144.51,10/14/2007,372.4
KEO,32.3,144.51,10/14/2007,392.5
KEO,32.3,144.51,10/14/2007,368.4
KEO,32.3,144.51,10/14/2007,368.1
KEO,32.3,144.51,10/14/2007,370.5
KEO,32.3,144.51,10/14/2007,373.3
KEO,32.3,144.51,10/14/2007,372.6
KEO,32.3,144.51,10/15/2007,376
KEO,32.3,144.51,10/15/2007,373.1
KEO,32.3,144.51,10/15/2007,372.1
KEO,32.3,144.51,10/15/2007,371.9
KEO,32.3,144.51,10/15/2007,371.7
KEO,32.3,144.51,10/15/2007,371.4
KEO,32.3,144.51,10/15/2007,366.4
KEO,32.3,144.51,10/15/2007,372.7
KEO,32.3,144.51,10/16/2007,372.6
KEO,32.3,144.51,10/16/2007,371.4
KEO,32.3,144.51,10/16/2007,370.1
KEO,32.3,144.51,10/16/2007,368.5
KEO,32.3,144.51,10/16/2007,367.8
KEO,32.3,144.51,10/16/2007,371.1
KEO,32.3,144.51,10/16/2007,369.9
KEO,32.3,144.51,10/16/2007,370.2
KEO,32.3,144.51,10/17/2007,372.2
KEO,32.3,144.51,10/17/2007,381.6
KEO,32.3,144.51,10/17/2007,367.5
KEO,32.3,144.51,10/17/2007,365.5
KEO,32.3,144.51,10/17/2007,365.7
KEO,32.3,144.51,10/17/2007,365.9
KEO,32.3,144.51,10/17/2007,365.9
KEO,32.3,144.51,10/17/2007,365.1
KEO,32.3,144.51,10/18/2007,364.8
KEO,32.3,144.51,10/18/2007,362.8
KEO,32.3,144.51,10/18/2007,356.5
KEO,32.3,144.51,10/18/2007,357.8
KEO,32.3,144.51,10/18/2007,357.5
KEO,32.3,144.51,10/18/2007,354.7
KEO,32.3,144.51,10/18/2007,355.3
KEO,32.3,144.51,10/18/2007,354.4
KEO,32.3,144.51,10/19/2007,354.4
KEO,32.3,144.51,10/19/2007,355.3
KEO,32.3,144.51,10/19/2007,358
KEO,32.3,144.51,10/19/2007,358.5
KEO,32.3,144.51,10/19/2007,361.9
KEO,32.3,144.51,10/19/2007,362.7
KEO,32.3,144.51,10/19/2007,366.1
KEO,32.3,144.51,10/19/2007,365
KEO,32.3,144.51,10/20/2007,354.1
KEO,32.3,144.51,10/20/2007,357.8
KEO,32.3,144.51,10/20/2007,361.5
KEO,32.3,144.51,10/20/2007,359.5
KEO,32.3,144.51,10/20/2007,355.9
KEO,32.3,144.51,10/20/2007,355.3
KEO,32.3,144.51,10/20/2007,361.6
KEO,32.3,144.51,10/20/2007,362.4
KEO,32.3,144.51,10/21/2007,360.2
KEO,32.3,144.51,10/21/2007,360.8
KEO,32.3,144.51,10/21/2007,362.8
KEO,32.3,144.51,10/21/2007,362.5
KEO,32.3,144.51,10/21/2007,361.4
KEO,32.3,144.51,10/21/2007,363.2
KEO,32.3,144.51,10/21/2007,363.7
KEO,32.3,144.51,10/21/2007,363
KEO,32.3,144.51,10/22/2007,363.5
KEO,32.3,144.51,10/22/2007,360.8
KEO,32.3,144.51,10/22/2007,359.1
KEO,32.3,144.51,10/22/2007,357.1
KEO,32.3,144.51,10/22/2007,357.8
KEO,32.3,144.51,10/22/2007,358
KEO,32.3,144.51,10/22/2007,360.3
KEO,32.3,144.51,10/22/2007,358.6
KEO,32.3,144.51,10/23/2007,361
KEO,32.3,144.51,10/23/2007,361.6
KEO,32.3,144.51,10/23/2007,356.6
KEO,32.3,144.51,10/23/2007,353.9
KEO,32.3,144.51,10/23/2007,351.7
KEO,32.3,144.51,10/23/2007,354.3
KEO,32.3,144.51,10/23/2007,351.6
KEO,32.3,144.51,10/23/2007,347.1
KEO,32.3,144.51,10/24/2007,346.3
KEO,32.3,144.51,10/24/2007,348.5
KEO,32.3,144.51,10/24/2007,346.6
KEO,32.3,144.51,10/24/2007,347.4
KEO,32.3,144.51,10/24/2007,350.2
KEO,32.3,144.51,10/24/2007,352.5
KEO,32.3,144.51,10/24/2007,353.7
KEO,32.3,144.51,10/24/2007,353.5
KEO,32.3,144.51,10/25/2007,355.6
KEO,32.3,144.51,10/25/2007,356.4
KEO,32.3,144.51,10/25/2007,356.5
KEO,32.3,144.51,10/25/2007,356.5
KEO,32.3,144.51,10/25/2007,355.6
KEO,32.3,144.51,10/25/2007,356.7
KEO,32.3,144.51,10/25/2007,356.6
KEO,32.3,144.51,10/25/2007,355.3
KEO,32.3,144.51,10/26/2007,354.9
KEO,32.3,144.51,10/26/2007,357.3
KEO,32.3,144.51,10/26/2007,361
KEO,32.3,144.51,10/26/2007,358
KEO,32.3,144.51,10/26/2007,384.8
KEO,32.3,144.51,10/26/2007,368.6
KEO,32.3,144.51,10/26/2007,383.7
KEO,32.3,144.51,10/26/2007,366.6
KEO,32.3,144.51,10/27/2007,374.1
KEO,32.3,144.51,10/27/2007,375.8
KEO,32.3,144.51,10/27/2007,377.3
KEO,32.3,144.51,10/27/2007,393.5
KEO,32.3,144.51,10/27/2007,383.5
KEO,32.3,144.51,10/27/2007,366.3
KEO,32.3,144.51,10/27/2007,372.1
