Mooring,Latitude,Longitude,Date,xCO2_SW_wet,xCO2_SW_dry,pH
,Dec_Deg,Dec_Deg,MM/DD/YYYY,umol/mol,umol/mol,pH
BOBOA_90E_15N,14.982,89.929,6/9/2016,405.3,413.1,-999
BOBOA_90E_15N,14.982,89.929,6/9/2016,403.9,411.6,-999
BOBOA_90E_15N,14.982,89.929,6/9/2016,406.7,414.5,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,406.9,414.8,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,407.1,414.9,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,404.8,412.8,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,404.7,412.8,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,405.8,413.7,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,405.5,413.3,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,404.4,412.2,-999
BOBOA_90E_15N,14.982,89.929,6/10/2016,405.4,413.1,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,408.2,416,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,407.9,416.1,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,406,414.3,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,406.4,414.6,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,407.4,415.2,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,407.3,415.1,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,405.2,413.1,-999
BOBOA_90E_15N,14.982,89.929,6/11/2016,407.9,415.8,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,406.1,414,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,404.4,412.5,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,406.6,415,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,406.4,414.7,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,407,415,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,405.7,413.5,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,405.8,413.7,-999
BOBOA_90E_15N,14.982,89.929,6/12/2016,405.1,412.8,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,405.9,413.8,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,405.6,414,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,405,413.3,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,406.1,414,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,404,411.2,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,403.8,411.7,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,404.9,412.8,-999
BOBOA_90E_15N,14.982,89.929,6/13/2016,405,412.9,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,405.5,413.4,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,407.1,415.3,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,405.5,413.7,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,407.9,416.5,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,407.1,414.5,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,405.6,412.3,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,405.6,413.1,-999
BOBOA_90E_15N,14.982,89.929,6/14/2016,407.2,415,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,404.6,412.4,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,405.8,413.9,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,408.6,417,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,407.1,415.3,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,396.9,403,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,397.9,404.2,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,402.5,409.7,-999
BOBOA_90E_15N,14.982,89.929,6/15/2016,404.3,411.8,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,407.5,414.7,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,402.5,409.4,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,398.4,405.6,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,395.9,403.1,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,395.9,403.2,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,394.9,401.5,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,394.5,401.7,-999
BOBOA_90E_15N,14.982,89.929,6/16/2016,395.6,402.6,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,395.1,402.3,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,393.3,400.8,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,393.1,400.9,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,392.9,400.7,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,392.8,399.8,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,392.4,399.3,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,393.5,400.6,-999
BOBOA_90E_15N,14.982,89.929,6/17/2016,394.1,401.4,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,393.9,401.3,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,392.9,400.7,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,393.8,401.8,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,393.3,401.4,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,393.6,401.3,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,393.7,401.1,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,394.2,401.4,-999
BOBOA_90E_15N,14.982,89.929,6/18/2016,395.5,402.9,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,396.5,403.8,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,395.8,403.7,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,395.7,403.8,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,396.8,405,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,395.2,402.9,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,391.3,398.7,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,390.9,398.3,-999
BOBOA_90E_15N,14.982,89.929,6/19/2016,390.6,397.7,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,389.8,397.1,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,391.2,399.1,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,396.9,405,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,405.7,414.4,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,399.9,407.3,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,396.4,403.9,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,394.9,402.5,-999
BOBOA_90E_15N,14.982,89.929,6/20/2016,393.8,401.5,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,392.5,400.2,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,394,402.4,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,404.3,413.2,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,397,403.8,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,394.4,402.2,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,391.4,398.9,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,390.3,397.7,-999
BOBOA_90E_15N,14.982,89.929,6/21/2016,390.4,397.7,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,390.6,398.1,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,393,401.3,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,396.6,405.1,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,397.8,406.2,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,395.9,404,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,393.9,401.3,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,394.2,401.6,-999
BOBOA_90E_15N,14.982,89.929,6/22/2016,394.8,402.3,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,394.7,402.6,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,396.7,405.2,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,403.8,412.3,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,405.4,414.1,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,401.6,410.1,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,399.1,406.8,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,400.3,408.1,-999
BOBOA_90E_15N,14.982,89.929,6/23/2016,401.4,409,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,401.4,409.1,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,400.5,409,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,403.5,411.3,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,402.2,410.4,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,395.8,403.4,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,394.6,402.2,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,395.9,403.5,-999
BOBOA_90E_15N,14.982,89.929,6/24/2016,398.7,406.3,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,399,406.6,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,399.5,407.5,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,401.8,409.3,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,402.5,411,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,401.3,409,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,400.5,408.1,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,398.9,406.5,-999
BOBOA_90E_15N,14.982,89.929,6/25/2016,398.8,406.4,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,398.8,405.8,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,399.8,407.4,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,398.6,406.5,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,398.7,406.3,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,397.8,405.5,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,397.2,404.4,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,397.9,405.1,-999
BOBOA_90E_15N,14.982,89.929,6/26/2016,399,406.4,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,398,405,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,397.3,404.6,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,396.8,404,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,395.7,403.1,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,398,405.2,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,398,405.5,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,398.7,406.1,-999
BOBOA_90E_15N,14.982,89.929,6/27/2016,399.3,406.7,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,397.1,403.8,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,397.6,405.3,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,395.4,402.2,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,394.4,401,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,395.1,401.8,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,395.2,401.9,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,398.6,405.9,-999
BOBOA_90E_15N,14.982,89.929,6/28/2016,397.6,405,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,396.4,403.8,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,395.3,403,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,393,400,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,392.6,400,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,391.2,398.6,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,390.2,397.5,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,389.9,397.1,-999
BOBOA_90E_15N,14.982,89.929,6/29/2016,387.5,393.7,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,388.9,395.5,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,387.9,395.2,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,387.7,395.1,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,388.7,396.2,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,389.1,395.7,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,388.3,395.4,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,390.9,398,-999
BOBOA_90E_15N,14.982,89.929,6/30/2016,393.1,400.1,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,393.1,400.2,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,391.8,399.2,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,391.6,398.9,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,392.1,399.4,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,392.5,399.6,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,390.3,396.9,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,390.9,398,-999
BOBOA_90E_15N,14.982,89.929,7/1/2016,391.7,398.9,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,391,398.2,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,390.1,397.3,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,389.7,397.1,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,390.7,397.1,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,389.1,395.7,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,389.2,396.3,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,389.2,396.4,-999
BOBOA_90E_15N,14.982,89.929,7/2/2016,390.5,397.6,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,390.4,397.5,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,389.9,397.3,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,390.6,398.1,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,389.3,396.7,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,389.1,396.4,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,389.9,397.2,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,390.6,397.8,-999
BOBOA_90E_15N,14.982,89.929,7/3/2016,390.7,397.9,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,392.9,400.1,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,392.1,399.6,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,390.9,398.4,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,389.9,397.5,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,391.8,399.1,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,391.6,398.8,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,391.3,398.6,-999
BOBOA_90E_15N,14.982,89.929,7/4/2016,391.9,399.1,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,391.9,399.1,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,392.2,399.7,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,392.4,399.9,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,392.1,399.9,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,393.1,400.6,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,392.2,399.5,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,392.9,400.2,-999
BOBOA_90E_15N,14.982,89.929,7/5/2016,393.4,400.8,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,394.8,402.2,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,395.3,402.9,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,393.3,401.1,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,393.1,400.9,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,396.4,403.6,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,394.6,401.8,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,394,401.4,-999
BOBOA_90E_15N,14.982,89.929,7/6/2016,395.3,402.7,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,395.4,402.8,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,394.8,402.4,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,394.2,401.7,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,394.2,401.8,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,394.8,402.1,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,394.6,401.7,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,392.6,399.6,-999
BOBOA_90E_15N,14.982,89.929,7/7/2016,393.2,400.3,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,392.6,399.7,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,392.2,399.4,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,389.7,396.9,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,387.7,394.9,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,388.3,394.9,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,389.6,396.6,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,389.9,397,-999
BOBOA_90E_15N,14.982,89.929,7/8/2016,389.9,397,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,389.4,396.6,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,388.2,394.6,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,388.5,395.7,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,388.3,395.6,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,387.8,394.7,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,388.3,395.5,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,388.9,396,-999
BOBOA_90E_15N,14.982,89.929,7/9/2016,389.2,396.3,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,388.8,395.9,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,388.4,395.8,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,389.1,396.5,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,389.8,397.3,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,389.3,396.7,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,387.8,395.1,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,387.8,394.9,-999
BOBOA_90E_15N,14.982,89.929,7/10/2016,388.7,395.8,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,388.4,395.5,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,388.2,395.5,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,389.3,396.9,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,389.1,396.8,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,388,395.6,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,386.5,393.8,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,386.9,394.2,-999
BOBOA_90E_15N,14.982,89.929,7/11/2016,-999,-999,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,387.3,394.4,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,387.1,394.6,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,388.1,395.7,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,394.4,402.2,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,390.2,397.8,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,388.5,395.8,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,390.2,397.5,-999
BOBOA_90E_15N,14.982,89.929,7/12/2016,389.8,396.9,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,389.3,396.6,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,389.4,397,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,391.6,399.4,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,392.5,400.5,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,392.8,400.4,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,391.9,399.3,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,391.4,398.8,-999
BOBOA_90E_15N,14.982,89.929,7/13/2016,392.3,399.7,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,393.2,400.6,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,393.2,401.1,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,394.6,402.6,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,396,404.2,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,396.5,404,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,395.8,403.2,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,395,402.4,-999
BOBOA_90E_15N,14.982,89.929,7/14/2016,396.2,403.6,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,395.6,403,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,395.4,403.1,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,395.4,403.1,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,395.9,403.9,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,396,403.5,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,394.7,402,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,394.5,401.8,-999
BOBOA_90E_15N,14.982,89.929,7/15/2016,393.4,400.2,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,392.3,399.6,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,392.2,399.8,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,393.1,401,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,392.5,399.9,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,391.1,398.4,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,387.8,395,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,387.4,394.6,-999
BOBOA_90E_15N,14.982,89.929,7/16/2016,389,396.2,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,391.1,398.3,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,390.6,398,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,391.7,399.6,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,390.6,397.7,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,389.8,396.9,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,389.7,396.7,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,389.2,396.2,-999
BOBOA_90E_15N,14.982,89.929,7/17/2016,389.2,396.3,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,390.4,397.5,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,-999,-999,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,393.8,401.4,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,392,398.3,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,392,398.8,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,393.8,400.7,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,393.5,400.6,-999
BOBOA_90E_15N,14.982,89.929,7/18/2016,392.4,399.5,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,391,398,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,390.7,398.2,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,392.2,399.6,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,393.8,401.6,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,391.4,398.8,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,390.5,397.6,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,391.5,398.6,-999
BOBOA_90E_15N,14.982,89.929,7/19/2016,393.2,400.3,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,392.8,400,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,392.1,400,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,399.2,407.3,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,401.5,409.9,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,396.3,404.1,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,394.2,401.7,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,394.7,402.2,-999
BOBOA_90E_15N,14.982,89.929,7/20/2016,394,401.4,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,394,401.5,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,395,403.1,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,399.7,408.1,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,404.6,413.3,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,399.9,407.7,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,397.5,405,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,397,404.4,-999
BOBOA_90E_15N,14.982,89.929,7/21/2016,395.9,403.3,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,394.7,402,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,395.7,403.4,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,397,404.6,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,396.7,404.3,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,396.6,403.8,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,394.6,401.7,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,394.5,401.6,-999
BOBOA_90E_15N,14.982,89.929,7/22/2016,393.4,400.6,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,392.7,399.6,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,391.1,398.5,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,393,400.5,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,393.4,400.9,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,391.9,398.9,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,390.3,397.1,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,390.6,397.7,-999
BOBOA_90E_15N,14.982,89.929,7/23/2016,391.8,398.8,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,391,398.1,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,390.3,397.8,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,389.6,396,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,390.9,398.3,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,389.8,397,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,390,397.1,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,389.6,396.5,-999
BOBOA_90E_15N,14.982,89.929,7/24/2016,390.2,397.3,-999
BOBOA_90E_15N,14.982,89.929,7/25/2016,389.9,397,-999
BOBOA_90E_15N,14.982,89.929,7/25/2016,389.3,396.9,-999
BOBOA_90E_15N,14.982,89.929,7/25/2016,391.8,399.4,-999
BOBOA_90E_15N,14.982,89.929,7/25/2016,392.1,399.7,-999
BOBOA_90E_15N,14.982,89.929,7/25/2016,390.8,397.9,-999
BOBOA_90E_15N,14.982,89.929,7/25/2016,389.9,396.9,-999
BOBOA_90E_15N,14.982,89.929,7/25/2016,391,398,-999
