Mooring,Latitude,Longitude,Date,xCO2_SW_wet,xCO2_SW_dry,pH
,Dec_Deg,Dec_Deg,MM/DD/YYYY,umol/mol,umol/mol,pH
BOBOA_90E_15N,14.995,89.935,3/8/2015,365.7,368,8.0616
BOBOA_90E_15N,14.995,89.935,3/8/2015,367,369.5,8.0587
BOBOA_90E_15N,14.995,89.935,3/8/2015,370.1,372.8,8.0646
BOBOA_90E_15N,14.995,89.935,3/8/2015,370.8,373.6,8.059
BOBOA_90E_15N,14.995,89.935,3/8/2015,368.4,371,8.0616
BOBOA_90E_15N,14.995,89.935,3/8/2015,368.3,370.9,8.0608
BOBOA_90E_15N,14.995,89.935,3/8/2015,368.6,371.1,8.0658
BOBOA_90E_15N,14.995,89.935,3/8/2015,368.1,370.4,8.0669
BOBOA_90E_15N,14.995,89.935,3/9/2015,367.9,370.2,8.0609
BOBOA_90E_15N,14.995,89.935,3/9/2015,366.7,369.3,8.0673
BOBOA_90E_15N,14.995,89.935,3/9/2015,369.7,372.4,8.064
BOBOA_90E_15N,14.995,89.935,3/9/2015,372,374.9,8.0593
BOBOA_90E_15N,14.995,89.935,3/9/2015,370.1,372.7,8.0645
BOBOA_90E_15N,14.995,89.935,3/9/2015,367.9,370.5,8.0574
BOBOA_90E_15N,14.995,89.935,3/9/2015,366.6,369,8.0663
BOBOA_90E_15N,14.995,89.935,3/9/2015,366,368.4,8.0616
BOBOA_90E_15N,14.995,89.935,3/10/2015,365.8,368.1,8.0618
BOBOA_90E_15N,14.995,89.935,3/10/2015,365.5,368.1,8.0648
BOBOA_90E_15N,14.995,89.935,3/10/2015,375.1,378,8.0648
BOBOA_90E_15N,14.995,89.935,3/10/2015,379.1,382.2,8.0523
BOBOA_90E_15N,14.995,89.935,3/10/2015,372.5,375.2,8.0617
BOBOA_90E_15N,14.995,89.935,3/10/2015,369.4,372,8.0625
BOBOA_90E_15N,14.995,89.935,3/10/2015,368,370.6,8.0671
BOBOA_90E_15N,14.995,89.935,3/10/2015,368.1,370.6,8.0685
BOBOA_90E_15N,14.995,89.935,3/11/2015,369.3,371.8,8.0586
BOBOA_90E_15N,14.995,89.935,3/11/2015,371.1,373.8,8.0538
BOBOA_90E_15N,14.995,89.935,3/11/2015,380.4,383.3,8.0494
BOBOA_90E_15N,14.995,89.935,3/11/2015,380.7,383.8,8.0556
BOBOA_90E_15N,14.995,89.935,3/11/2015,376.4,379.2,8.0569
BOBOA_90E_15N,14.995,89.935,3/11/2015,371.9,374.7,8.0615
BOBOA_90E_15N,14.995,89.935,3/11/2015,370.4,373,8.0588
BOBOA_90E_15N,14.995,89.935,3/11/2015,371.2,373.8,8.0576
BOBOA_90E_15N,14.995,89.935,3/12/2015,373,375.5,8.0552
BOBOA_90E_15N,14.995,89.935,3/12/2015,371.9,374.7,8.058
BOBOA_90E_15N,14.995,89.935,3/12/2015,376.9,379.9,8.0514
BOBOA_90E_15N,14.995,89.935,3/12/2015,379.9,383,8.0469
BOBOA_90E_15N,14.995,89.935,3/12/2015,378.2,381,8.0531
BOBOA_90E_15N,14.995,89.935,3/12/2015,374.6,377.2,8.0534
BOBOA_90E_15N,14.995,89.935,3/12/2015,374,376.5,8.06
BOBOA_90E_15N,14.995,89.935,3/12/2015,375.6,378,8.0536
BOBOA_90E_15N,14.995,89.935,3/13/2015,376.7,379.2,8.0559
BOBOA_90E_15N,14.995,89.935,3/13/2015,378.9,381.6,8.0513
BOBOA_90E_15N,14.995,89.935,3/13/2015,385.2,388.2,8.0471
BOBOA_90E_15N,14.995,89.935,3/13/2015,392.6,395.8,8.0515
BOBOA_90E_15N,14.995,89.935,3/13/2015,387.8,390.7,8.0466
BOBOA_90E_15N,14.995,89.935,3/13/2015,382.7,385.5,8.0394
BOBOA_90E_15N,14.995,89.935,3/13/2015,381.9,384.5,8.0509
BOBOA_90E_15N,14.995,89.935,3/13/2015,380.9,383.5,8.0519
BOBOA_90E_15N,14.995,89.935,3/14/2015,379.1,381.6,8.0508
BOBOA_90E_15N,14.995,89.935,3/14/2015,379.5,382.3,8.0492
BOBOA_90E_15N,14.995,89.935,3/14/2015,390.5,393.5,8.0453
BOBOA_90E_15N,14.995,89.935,3/14/2015,397.9,401.1,8.0471
BOBOA_90E_15N,14.995,89.935,3/14/2015,389.7,392.6,8.0495
BOBOA_90E_15N,14.995,89.935,3/14/2015,389.2,392,8.0466
BOBOA_90E_15N,14.995,89.935,3/14/2015,389.2,391.9,8.0473
BOBOA_90E_15N,14.995,89.935,3/14/2015,388.8,391.5,8.0418
BOBOA_90E_15N,14.995,89.935,3/15/2015,384.7,387.3,8.0464
BOBOA_90E_15N,14.995,89.935,3/15/2015,387.8,390.7,8.0475
BOBOA_90E_15N,14.995,89.935,3/15/2015,399.8,403,8.0451
BOBOA_90E_15N,14.995,89.935,3/15/2015,395.5,398.8,8.0354
BOBOA_90E_15N,14.995,89.935,3/15/2015,389.1,392.1,8.0388
BOBOA_90E_15N,14.995,89.935,3/15/2015,382.7,385.5,8.0509
BOBOA_90E_15N,14.995,89.935,3/15/2015,381.9,384.6,8.05
BOBOA_90E_15N,14.995,89.935,3/15/2015,381.7,384.4,8.0547
BOBOA_90E_15N,14.995,89.935,3/16/2015,379.5,382.1,8.0549
BOBOA_90E_15N,14.995,89.935,3/16/2015,380.5,383.4,8.0513
BOBOA_90E_15N,14.995,89.935,3/16/2015,392.2,395.4,8.0474
BOBOA_90E_15N,14.995,89.935,3/16/2015,396,399.4,8.0354
BOBOA_90E_15N,14.995,89.935,3/16/2015,390.4,393.4,8.0377
BOBOA_90E_15N,14.995,89.935,3/16/2015,389.1,392,8.0421
BOBOA_90E_15N,14.995,89.935,3/16/2015,394.6,397.5,8.0394
BOBOA_90E_15N,14.995,89.935,3/16/2015,388.2,391,8.0452
BOBOA_90E_15N,14.995,89.935,3/17/2015,385.1,387.9,8.0498
BOBOA_90E_15N,14.995,89.935,3/17/2015,384.7,387.6,8.0543
BOBOA_90E_15N,14.995,89.935,3/17/2015,388.5,391.6,8.048
BOBOA_90E_15N,14.995,89.935,3/17/2015,389.7,393,8.0496
BOBOA_90E_15N,14.995,89.935,3/17/2015,385.6,388.5,8.0451
BOBOA_90E_15N,14.995,89.935,3/17/2015,383.7,386.5,8.047
BOBOA_90E_15N,14.995,89.935,3/17/2015,383.9,386.6,8.0486
BOBOA_90E_15N,14.995,89.935,3/17/2015,386.8,389.4,8.0455
BOBOA_90E_15N,14.995,89.935,3/18/2015,388.1,390.8,8.0445
BOBOA_90E_15N,14.995,89.935,3/18/2015,389.6,392.6,8.0456
BOBOA_90E_15N,14.995,89.935,3/18/2015,402.6,405.9,8.0457
BOBOA_90E_15N,14.995,89.935,3/18/2015,415.5,419.2,8.0405
BOBOA_90E_15N,14.995,89.935,3/18/2015,400.1,403.3,8.0413
BOBOA_90E_15N,14.995,89.935,3/18/2015,393.4,396.4,8.0434
BOBOA_90E_15N,14.995,89.935,3/18/2015,392.7,395.6,8.0456
BOBOA_90E_15N,14.995,89.935,3/18/2015,393.3,396.1,8.0407
BOBOA_90E_15N,14.995,89.935,3/19/2015,391,393.6,8.0449
BOBOA_90E_15N,14.995,89.935,3/19/2015,396.4,399.7,8.0472
BOBOA_90E_15N,14.995,89.935,3/19/2015,402,405.3,8.0391
BOBOA_90E_15N,14.995,89.935,3/19/2015,400.9,404.3,8.033
BOBOA_90E_15N,14.995,89.935,3/19/2015,397.7,400.9,8.038
BOBOA_90E_15N,14.995,89.935,3/19/2015,393.4,396.4,8.0355
BOBOA_90E_15N,14.995,89.935,3/19/2015,392.2,395.2,8.0413
BOBOA_90E_15N,14.995,89.935,3/19/2015,393.6,396.5,8.0479
BOBOA_90E_15N,14.995,89.935,3/20/2015,392.8,395.6,8.0421
BOBOA_90E_15N,14.995,89.935,3/20/2015,394.3,397.4,8.042
BOBOA_90E_15N,14.995,89.935,3/20/2015,398.2,401.4,8.0407
BOBOA_90E_15N,14.995,89.935,3/20/2015,399.4,402.8,8.0404
BOBOA_90E_15N,14.995,89.935,3/20/2015,397.9,401,8.0396
BOBOA_90E_15N,14.995,89.935,3/20/2015,396.5,399.5,8.0436
BOBOA_90E_15N,14.995,89.935,3/20/2015,395.6,398.6,8.0417
BOBOA_90E_15N,14.995,89.935,3/20/2015,395.4,398.3,8.0406
BOBOA_90E_15N,14.995,89.935,3/21/2015,394,396.9,8.0423
BOBOA_90E_15N,14.995,89.935,3/21/2015,395,398.1,8.0354
BOBOA_90E_15N,14.995,89.935,3/21/2015,400.6,403.9,8.0326
BOBOA_90E_15N,14.995,89.935,3/21/2015,400.9,404.4,8.0382
BOBOA_90E_15N,14.995,89.935,3/21/2015,397.4,400.5,8.0392
BOBOA_90E_15N,14.995,89.935,3/21/2015,392.7,395.7,8.0437
BOBOA_90E_15N,14.995,89.935,3/21/2015,393.3,396.2,8.0495
BOBOA_90E_15N,14.995,89.935,3/21/2015,393.9,396.7,8.045
BOBOA_90E_15N,14.995,89.935,3/22/2015,392.6,395.4,8.0463
BOBOA_90E_15N,14.995,89.935,3/22/2015,394,397.1,8.0465
BOBOA_90E_15N,14.995,89.935,3/22/2015,397.4,400.7,8.0382
BOBOA_90E_15N,14.995,89.935,3/22/2015,402.3,405.8,8.0316
BOBOA_90E_15N,14.995,89.935,3/22/2015,397.3,400.4,8.0378
BOBOA_90E_15N,14.995,89.935,3/22/2015,394.9,397.9,8.0421
BOBOA_90E_15N,14.995,89.935,3/22/2015,396.5,399.4,8.0374
BOBOA_90E_15N,14.995,89.935,3/22/2015,397.1,399.8,8.0414
BOBOA_90E_15N,14.995,89.935,3/23/2015,396.3,399,8.0377
BOBOA_90E_15N,14.995,89.935,3/23/2015,401,404.1,8.0276
BOBOA_90E_15N,14.995,89.935,3/23/2015,409.9,413.4,8.0288
BOBOA_90E_15N,14.995,89.935,3/23/2015,443.8,447.8,8.027
BOBOA_90E_15N,14.995,89.935,3/23/2015,433,436.6,8.0202
BOBOA_90E_15N,14.995,89.935,3/23/2015,398.9,402,8.0416
BOBOA_90E_15N,14.995,89.935,3/23/2015,394.7,397.8,8.0378
BOBOA_90E_15N,14.995,89.935,3/23/2015,400.2,403.3,8.0435
BOBOA_90E_15N,14.995,89.935,3/24/2015,397.2,400.1,8.0397
BOBOA_90E_15N,14.995,89.935,3/24/2015,403.9,407.2,8.0364
BOBOA_90E_15N,14.995,89.935,3/24/2015,411,414.4,8.0387
BOBOA_90E_15N,14.995,89.935,3/24/2015,430.5,434.4,8.0294
BOBOA_90E_15N,14.995,89.935,3/24/2015,420.6,424,8.0187
BOBOA_90E_15N,14.995,89.935,3/24/2015,409.5,412.7,8.023
BOBOA_90E_15N,14.995,89.935,3/24/2015,406.1,409.3,8.0316
BOBOA_90E_15N,14.995,89.935,3/24/2015,401.5,404.6,8.0348
BOBOA_90E_15N,14.995,89.935,3/25/2015,398.2,401.2,8.0343
BOBOA_90E_15N,14.995,89.935,3/25/2015,397,400.2,8.0335
BOBOA_90E_15N,14.995,89.935,3/25/2015,399.3,402.7,8.0332
BOBOA_90E_15N,14.995,89.935,3/25/2015,400.9,404.4,8.0415
BOBOA_90E_15N,14.995,89.935,3/25/2015,400.1,403.3,8.0331
BOBOA_90E_15N,14.995,89.935,3/25/2015,391.9,395,8.0448
BOBOA_90E_15N,14.995,89.935,3/25/2015,391.6,394.7,8.0401
BOBOA_90E_15N,14.995,89.935,3/25/2015,391.5,394.5,8.0415
BOBOA_90E_15N,14.995,89.935,3/26/2015,391.6,394.6,8.0412
BOBOA_90E_15N,14.995,89.935,3/26/2015,391.5,394.7,8.0343
BOBOA_90E_15N,14.995,89.935,3/26/2015,398.9,402.3,8.0366
BOBOA_90E_15N,14.995,89.935,3/26/2015,398.1,401.7,8.0366
BOBOA_90E_15N,14.995,89.935,3/26/2015,394,397.2,8.044
BOBOA_90E_15N,14.995,89.935,3/26/2015,390.7,393.8,8.0452
BOBOA_90E_15N,14.995,89.935,3/26/2015,386.4,389.5,8.0408
BOBOA_90E_15N,14.995,89.935,3/26/2015,382.8,385.7,8.048
BOBOA_90E_15N,14.995,89.935,3/27/2015,382.2,385.1,8.0471
BOBOA_90E_15N,14.995,89.935,3/27/2015,383.6,386.8,8.0495
BOBOA_90E_15N,14.995,89.935,3/27/2015,390.6,393.9,8.0435
BOBOA_90E_15N,14.995,89.935,3/27/2015,396.3,399.9,8.0416
BOBOA_90E_15N,14.995,89.935,3/27/2015,393.2,396.5,8.0416
BOBOA_90E_15N,14.995,89.935,3/27/2015,390.8,394,8.0416
BOBOA_90E_15N,14.995,89.935,3/27/2015,389.6,392.7,8.0412
BOBOA_90E_15N,14.995,89.935,3/27/2015,390,393.1,8.0461
BOBOA_90E_15N,14.995,89.935,3/28/2015,389.7,392.8,8.0405
BOBOA_90E_15N,14.995,89.935,3/28/2015,392,395.3,8.0383
BOBOA_90E_15N,14.995,89.935,3/28/2015,401.5,405,8.038
BOBOA_90E_15N,14.995,89.935,3/28/2015,402.8,406.5,8.0392
BOBOA_90E_15N,14.995,89.935,3/28/2015,399,402.4,8.0335
BOBOA_90E_15N,14.995,89.935,3/28/2015,395.3,398.6,8.0366
BOBOA_90E_15N,14.995,89.935,3/28/2015,394.2,397.4,8.0398
BOBOA_90E_15N,14.995,89.935,3/28/2015,392.6,395.8,8.0402
BOBOA_90E_15N,14.995,89.935,3/29/2015,390.3,393.3,8.0404
BOBOA_90E_15N,14.995,89.935,3/29/2015,392,395.3,8.0372
BOBOA_90E_15N,14.995,89.935,3/29/2015,398.9,402.4,8.0309
BOBOA_90E_15N,14.995,89.935,3/29/2015,403.5,407.2,8.0286
BOBOA_90E_15N,14.995,89.935,3/29/2015,401.4,404.9,8.0351
BOBOA_90E_15N,14.995,89.935,3/29/2015,397.9,401.3,8.0383
BOBOA_90E_15N,14.995,89.935,3/29/2015,397,400.3,8.038
BOBOA_90E_15N,14.995,89.935,3/29/2015,397.1,400.4,8.031
BOBOA_90E_15N,14.995,89.935,3/30/2015,393.7,396.9,8.0355
BOBOA_90E_15N,14.995,89.935,3/30/2015,395.3,398.8,8.0407
BOBOA_90E_15N,14.995,89.935,3/30/2015,403.2,406.8,8.0376
BOBOA_90E_15N,14.995,89.935,3/30/2015,415.8,419.9,8.0251
BOBOA_90E_15N,14.995,89.935,3/30/2015,405.9,409.4,8.0373
BOBOA_90E_15N,14.995,89.935,3/30/2015,400.5,403.8,8.0339
BOBOA_90E_15N,14.995,89.935,3/30/2015,396.9,400.2,8.0367
BOBOA_90E_15N,14.995,89.935,3/30/2015,398,401.3,8.0358
BOBOA_90E_15N,14.995,89.935,3/31/2015,395.1,398.3,8.0398
BOBOA_90E_15N,14.995,89.935,3/31/2015,395.8,399.5,8.0393
BOBOA_90E_15N,14.995,89.935,3/31/2015,403.9,407.4,8.0336
BOBOA_90E_15N,14.995,89.935,3/31/2015,415,418.9,8.0252
BOBOA_90E_15N,14.995,89.935,3/31/2015,408.5,412,8.0273
BOBOA_90E_15N,14.995,89.935,3/31/2015,402.9,406.1,8.0348
BOBOA_90E_15N,14.995,89.935,3/31/2015,400.5,403.7,8.0323
BOBOA_90E_15N,14.995,89.935,3/31/2015,398.2,401.4,8.0338
BOBOA_90E_15N,14.995,89.935,4/1/2015,397.3,400.5,8.0331
BOBOA_90E_15N,14.995,89.935,4/1/2015,404.6,408.5,8.0296
BOBOA_90E_15N,14.995,89.935,4/1/2015,431.5,435.3,8.0296
BOBOA_90E_15N,14.995,89.935,4/1/2015,434.6,438.9,8.0288
BOBOA_90E_15N,14.995,89.935,4/1/2015,418.2,422,8.0191
BOBOA_90E_15N,14.995,89.935,4/1/2015,405,408.5,8.0258
BOBOA_90E_15N,14.995,89.935,4/1/2015,401.5,404.9,8.0324
BOBOA_90E_15N,14.995,89.935,4/1/2015,399.7,403.1,8.0352
BOBOA_90E_15N,14.995,89.935,4/2/2015,401.4,404.9,8.0303
BOBOA_90E_15N,14.995,89.935,4/2/2015,402.2,405.9,8.0308
BOBOA_90E_15N,14.995,89.935,4/2/2015,414.8,418.5,8.0302
BOBOA_90E_15N,14.995,89.935,4/2/2015,417.2,421.2,8.0257
BOBOA_90E_15N,14.995,89.935,4/2/2015,410.9,414.6,8.0252
BOBOA_90E_15N,14.995,89.935,4/2/2015,406.9,410.4,8.0308
BOBOA_90E_15N,14.995,89.935,4/2/2015,407.7,411.2,8.0336
BOBOA_90E_15N,14.995,89.935,4/2/2015,404.1,407.5,8.0297
BOBOA_90E_15N,14.995,89.935,4/3/2015,400.2,403.5,8.0356
BOBOA_90E_15N,14.995,89.935,4/3/2015,399,402.6,8.0341
BOBOA_90E_15N,14.995,89.935,4/3/2015,409,412.7,8.027
BOBOA_90E_15N,14.995,89.935,4/3/2015,412.6,416.6,8.0274
BOBOA_90E_15N,14.995,89.935,4/3/2015,407.3,410.9,8.0314
BOBOA_90E_15N,14.995,89.935,4/3/2015,403.1,406.6,8.0368
BOBOA_90E_15N,14.995,89.935,4/3/2015,402.8,406.2,8.0336
BOBOA_90E_15N,14.995,89.935,4/3/2015,401.7,405.1,8.0335
BOBOA_90E_15N,14.995,89.935,4/4/2015,400.4,403.8,8.0422
BOBOA_90E_15N,14.995,89.935,4/4/2015,398.5,402,8.0336
BOBOA_90E_15N,14.995,89.935,4/4/2015,411.7,415.4,8.0313
BOBOA_90E_15N,14.995,89.935,4/4/2015,415.5,419.6,8.0218
BOBOA_90E_15N,14.995,89.935,4/4/2015,412.1,415.7,8.0271
BOBOA_90E_15N,14.995,89.935,4/4/2015,407.9,411.4,8.0298
BOBOA_90E_15N,14.995,89.935,4/4/2015,407.6,411.2,8.0355
BOBOA_90E_15N,14.995,89.935,4/4/2015,404.4,407.8,8.0302
BOBOA_90E_15N,14.995,89.935,4/5/2015,401.2,404.6,8.0275
BOBOA_90E_15N,14.995,89.935,4/5/2015,403.8,407.5,8.0347
BOBOA_90E_15N,14.995,89.935,4/5/2015,421.5,425.4,8.0285
BOBOA_90E_15N,14.995,89.935,4/5/2015,426.7,431.1,8.02
BOBOA_90E_15N,14.995,89.935,4/5/2015,415.6,419.4,8.0303
BOBOA_90E_15N,14.995,89.935,4/5/2015,407.2,410.9,8.0303
BOBOA_90E_15N,14.995,89.935,4/5/2015,404.5,408.1,8.0332
BOBOA_90E_15N,14.995,89.935,4/5/2015,403.3,406.8,8.0354
BOBOA_90E_15N,14.995,89.935,4/6/2015,400.7,404.1,8.0376
BOBOA_90E_15N,14.995,89.935,4/6/2015,402.4,406.2,8.0313
BOBOA_90E_15N,14.995,89.935,4/6/2015,414.5,418.4,8.0323
BOBOA_90E_15N,14.995,89.935,4/6/2015,416.5,420.7,8.0172
BOBOA_90E_15N,14.995,89.935,4/6/2015,410.8,414.6,8.0272
BOBOA_90E_15N,14.995,89.935,4/6/2015,406.1,409.6,8.0267
BOBOA_90E_15N,14.995,89.935,4/6/2015,405.2,408.6,8.0353
BOBOA_90E_15N,14.995,89.935,4/6/2015,402.9,406.2,8.0266
BOBOA_90E_15N,14.995,89.935,4/7/2015,402.2,405.6,8.0249
BOBOA_90E_15N,14.995,89.935,4/7/2015,407.9,411.7,8.0339
BOBOA_90E_15N,14.995,89.935,4/7/2015,430.3,434.4,8.032
BOBOA_90E_15N,14.995,89.935,4/7/2015,435.5,439.8,8.0133
BOBOA_90E_15N,14.995,89.935,4/7/2015,415.7,419.6,8.0188
BOBOA_90E_15N,14.995,89.935,4/7/2015,409.3,412.9,8.0236
BOBOA_90E_15N,14.995,89.935,4/7/2015,406.9,410.5,8.0335
BOBOA_90E_15N,14.995,89.935,4/7/2015,403.8,407.3,8.0259
BOBOA_90E_15N,14.995,89.935,4/8/2015,403.4,406.8,8.0333
BOBOA_90E_15N,14.995,89.935,4/8/2015,407.4,411.2,8.0294
BOBOA_90E_15N,14.995,89.935,4/8/2015,411.9,415.8,8.0251
BOBOA_90E_15N,14.995,89.935,4/8/2015,413.2,417.3,8.0209
BOBOA_90E_15N,14.995,89.935,4/8/2015,410.2,413.9,8.0209
BOBOA_90E_15N,14.995,89.935,4/8/2015,405.1,408.6,8.0338
BOBOA_90E_15N,14.995,89.935,4/8/2015,404.2,407.7,8.0282
BOBOA_90E_15N,14.995,89.935,4/8/2015,404.4,407.7,8.0319
BOBOA_90E_15N,14.995,89.935,4/9/2015,403.4,406.7,8.0323
BOBOA_90E_15N,14.995,89.935,4/9/2015,410.1,414,8.0276
BOBOA_90E_15N,14.995,89.935,4/9/2015,433.5,437.9,8.0272
BOBOA_90E_15N,14.995,89.935,4/9/2015,424.7,429,8.0143
BOBOA_90E_15N,14.995,89.935,4/9/2015,414.4,418.3,8.0262
BOBOA_90E_15N,14.995,89.935,4/9/2015,409.5,413.3,8.0263
BOBOA_90E_15N,14.995,89.935,4/9/2015,406.5,410,8.0304
BOBOA_90E_15N,14.995,89.935,4/9/2015,407.5,410.9,8.0209
BOBOA_90E_15N,14.995,89.935,4/10/2015,405.9,409.4,8.0317
BOBOA_90E_15N,14.995,89.935,4/10/2015,410.1,413.8,8.0307
BOBOA_90E_15N,14.995,89.935,4/10/2015,435.7,439.8,8.0274
BOBOA_90E_15N,14.995,89.935,4/10/2015,434.8,439.3,8.0165
BOBOA_90E_15N,14.995,89.935,4/10/2015,412.6,416.4,8.0239
BOBOA_90E_15N,14.995,89.935,4/10/2015,407.5,411.1,8.0306
BOBOA_90E_15N,14.995,89.935,4/10/2015,407.2,410.8,8.0239
BOBOA_90E_15N,14.995,89.935,4/10/2015,406.6,410,8.0297
BOBOA_90E_15N,14.995,89.935,4/11/2015,406.4,409.9,8.0301
BOBOA_90E_15N,14.995,89.935,4/11/2015,410.1,413.9,8.0306
BOBOA_90E_15N,14.995,89.935,4/11/2015,431.1,435.2,8.0219
BOBOA_90E_15N,14.995,89.935,4/11/2015,428,432.4,8.0134
BOBOA_90E_15N,14.995,89.935,4/11/2015,429.8,433.9,8.0156
BOBOA_90E_15N,14.995,89.935,4/11/2015,420.5,424.2,8.0179
BOBOA_90E_15N,14.995,89.935,4/11/2015,408.9,412.5,8.0239
BOBOA_90E_15N,14.995,89.935,4/11/2015,408.1,411.6,8.0248
BOBOA_90E_15N,14.995,89.935,4/12/2015,409.4,413,8.0276
BOBOA_90E_15N,14.995,89.935,4/12/2015,411.5,415.7,8.0227
BOBOA_90E_15N,14.995,89.935,4/12/2015,432.3,436.7,8.0313
BOBOA_90E_15N,14.995,89.935,4/12/2015,442.6,447.4,8.0231
BOBOA_90E_15N,14.995,89.935,4/12/2015,434.1,438.3,8.0104
BOBOA_90E_15N,14.995,89.935,4/12/2015,412.7,416.6,8.0213
BOBOA_90E_15N,14.995,89.935,4/12/2015,412.7,416.6,8.0247
BOBOA_90E_15N,14.995,89.935,4/12/2015,414,417.8,8.0204
BOBOA_90E_15N,14.995,89.935,4/13/2015,411.5,415.4,8.0263
BOBOA_90E_15N,14.995,89.935,4/13/2015,406.4,410.4,8.027
BOBOA_90E_15N,14.995,89.935,4/13/2015,412.3,416.5,8.0163
BOBOA_90E_15N,14.995,89.935,4/13/2015,415.2,419.7,8.0181
BOBOA_90E_15N,14.995,89.935,4/13/2015,415.1,419.1,8.0266
BOBOA_90E_15N,14.995,89.935,4/13/2015,413.8,417.7,8.0147
BOBOA_90E_15N,14.995,89.935,4/13/2015,412.6,416.4,8.0254
BOBOA_90E_15N,14.995,89.935,4/13/2015,411.9,415.8,8.0239
BOBOA_90E_15N,14.995,89.935,4/14/2015,408,411.8,8.023
BOBOA_90E_15N,14.995,89.935,4/14/2015,407.7,411.7,8.0211
BOBOA_90E_15N,14.995,89.935,4/14/2015,411.3,415.5,8.0237
BOBOA_90E_15N,14.995,89.935,4/14/2015,413.8,418.3,8.0335
BOBOA_90E_15N,14.995,89.935,4/14/2015,411.3,415.3,8.0272
BOBOA_90E_15N,14.995,89.935,4/14/2015,408.6,412.5,8.033
BOBOA_90E_15N,14.995,89.935,4/14/2015,409.1,412.9,8.0248
BOBOA_90E_15N,14.995,89.935,4/14/2015,408,411.8,8.0327
BOBOA_90E_15N,14.995,89.935,4/15/2015,406.5,410.3,8.0244
BOBOA_90E_15N,14.995,89.935,4/15/2015,407.5,411.5,8.0326
BOBOA_90E_15N,14.995,89.935,4/15/2015,416.4,420.7,8.0232
BOBOA_90E_15N,14.995,89.935,4/15/2015,414.8,419,8.0258
BOBOA_90E_15N,14.995,89.935,4/15/2015,411.6,415.6,8.0184
BOBOA_90E_15N,14.995,89.935,4/15/2015,408.7,412.6,-999
BOBOA_90E_15N,14.995,89.935,4/15/2015,408.6,412.5,8.0234
BOBOA_90E_15N,14.995,89.935,4/15/2015,408.7,412.5,8.0274
BOBOA_90E_15N,14.995,89.935,4/16/2015,407.6,411.4,8.0208
BOBOA_90E_15N,14.995,89.935,4/16/2015,405,408.2,8.0342
BOBOA_90E_15N,14.995,89.935,4/16/2015,406.5,410,8.0205
BOBOA_90E_15N,14.995,89.935,4/16/2015,407.2,411.1,8.0244
BOBOA_90E_15N,14.995,89.935,4/16/2015,407.1,410.8,8.0879
BOBOA_90E_15N,14.995,89.935,4/16/2015,405,408.4,8.027
BOBOA_90E_15N,14.995,89.935,4/16/2015,405.2,408.7,8.0311
BOBOA_90E_15N,14.995,89.935,4/16/2015,406.4,409.9,8.0278
BOBOA_90E_15N,14.995,89.935,4/17/2015,406.1,409.6,8.0253
BOBOA_90E_15N,14.995,89.935,4/17/2015,407.1,411,8.0288
BOBOA_90E_15N,14.995,89.935,4/17/2015,416.1,420.3,8.0186
BOBOA_90E_15N,14.995,89.935,4/17/2015,430.3,435,8.0133
BOBOA_90E_15N,14.995,89.935,4/17/2015,421.8,426,8.0187
BOBOA_90E_15N,14.995,89.935,4/17/2015,413.5,417.5,8.0217
BOBOA_90E_15N,14.995,89.935,4/17/2015,414.1,418.1,8.0252
BOBOA_90E_15N,14.995,89.935,4/17/2015,414.6,418.6,8.0272
BOBOA_90E_15N,14.995,89.935,4/18/2015,413.1,417.1,8.0219
BOBOA_90E_15N,14.995,89.935,4/18/2015,414.8,419.3,8.0208
BOBOA_90E_15N,14.995,89.935,4/18/2015,422.8,427.4,8.0183
BOBOA_90E_15N,14.995,89.935,4/18/2015,414.5,418.7,8.0215
BOBOA_90E_15N,14.995,89.935,4/18/2015,412.1,416.1,8.0233
BOBOA_90E_15N,14.995,89.935,4/18/2015,409.8,413.8,8.0233
BOBOA_90E_15N,14.995,89.935,4/18/2015,410.3,414.2,8.0332
BOBOA_90E_15N,14.995,89.935,4/18/2015,411.2,415.1,8.0339
BOBOA_90E_15N,14.995,89.935,4/19/2015,409.7,413.6,8.0241
BOBOA_90E_15N,14.995,89.935,4/19/2015,414.1,418.6,8.022
BOBOA_90E_15N,14.995,89.935,4/19/2015,439.7,444.6,8.0244
BOBOA_90E_15N,14.995,89.935,4/19/2015,435.4,440.7,8.0249
BOBOA_90E_15N,14.995,89.935,4/19/2015,424.7,429.3,8.0178
BOBOA_90E_15N,14.995,89.935,4/19/2015,416,420.4,8.0232
BOBOA_90E_15N,14.995,89.935,4/19/2015,411.6,415.8,8.0238
BOBOA_90E_15N,14.995,89.935,4/19/2015,411.8,416,8.0276
BOBOA_90E_15N,14.995,89.935,4/20/2015,411.8,416.1,8.0236
BOBOA_90E_15N,14.995,89.935,4/20/2015,418,422.6,8.0239
BOBOA_90E_15N,14.995,89.935,4/20/2015,443.2,448.6,8.0194
BOBOA_90E_15N,14.995,89.935,4/20/2015,433.1,438.7,8.0161
BOBOA_90E_15N,14.995,89.935,4/20/2015,440.7,445.9,8.0184
BOBOA_90E_15N,14.995,89.935,4/20/2015,429.2,433.9,8.0067
BOBOA_90E_15N,14.995,89.935,4/20/2015,417.6,422.3,8.0141
BOBOA_90E_15N,14.995,89.935,4/20/2015,414.3,418.7,8.0307
